file_id,machine_type,section,domain,condition,anomaly_score,model_id,experiment_id
ToyCar/test/section_00_source_test_anomaly_0094_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07919129729270934,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0095_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09381756683190656,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0096_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0810393393039703,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0097_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09543964763482408,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0103_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07872988035281493,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0104_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08976049721240993,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0106_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07984363039334613,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0107_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08266187459230419,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0120_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09618263940016425,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0131_noAttribute.wav,ToyCar,section_00,source,anomaly,0.0907417088747024,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0138_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07254937539498006,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0139_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09305417040983832,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0143_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08568764477968212,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0145_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08862204849719994,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0146_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09493533770243323,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0152_noAttribute.wav,ToyCar,section_00,source,anomaly,0.09267643094062804,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0164_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07988441238800677,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0167_noAttribute.wav,ToyCar,section_00,source,anomaly,0.07965066532293953,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0170_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08745290835698438,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0176_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08613345026969906,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0180_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08005420863628383,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0187_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08291170994440711,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_anomaly_0193_noAttribute.wav,ToyCar,section_00,source,anomaly,0.08304399748643233,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0002_noAttribute.wav,ToyCar,section_00,source,normal,0.10397792110840472,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0004_noAttribute.wav,ToyCar,section_00,source,normal,0.09097889065742491,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0006_noAttribute.wav,ToyCar,section_00,source,normal,0.08886520564556116,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0007_noAttribute.wav,ToyCar,section_00,source,normal,0.0754838089148203,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0020_noAttribute.wav,ToyCar,section_00,source,normal,0.0907884041468302,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0021_noAttribute.wav,ToyCar,section_00,source,normal,0.09020191927750904,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0023_noAttribute.wav,ToyCar,section_00,source,normal,0.10453971227010085,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0026_noAttribute.wav,ToyCar,section_00,source,normal,0.07315262407064434,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0027_noAttribute.wav,ToyCar,section_00,source,normal,0.08889477699995037,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0034_noAttribute.wav,ToyCar,section_00,source,normal,0.0933274130026499,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0035_noAttribute.wav,ToyCar,section_00,source,normal,0.09418281912803646,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0036_noAttribute.wav,ToyCar,section_00,source,normal,0.08801678568124771,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0043_noAttribute.wav,ToyCar,section_00,source,normal,0.09163405497868854,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0045_noAttribute.wav,ToyCar,section_00,source,normal,0.08801262329022086,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0048_noAttribute.wav,ToyCar,section_00,source,normal,0.10078839212656017,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0050_noAttribute.wav,ToyCar,section_00,source,normal,0.07884912689526874,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0057_noAttribute.wav,ToyCar,section_00,source,normal,0.0850777278343836,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0070_noAttribute.wav,ToyCar,section_00,source,normal,0.08958582580089568,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0074_noAttribute.wav,ToyCar,section_00,source,normal,0.09038523584604256,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0077_noAttribute.wav,ToyCar,section_00,source,normal,0.08610380192597704,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0078_noAttribute.wav,ToyCar,section_00,source,normal,0.08939958363771434,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0079_noAttribute.wav,ToyCar,section_00,source,normal,0.09091129650672274,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0083_noAttribute.wav,ToyCar,section_00,source,normal,0.08662957946459447,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0087_noAttribute.wav,ToyCar,section_00,source,normal,0.1026338711380958,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0089_noAttribute.wav,ToyCar,section_00,source,normal,0.09019495298465086,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0098_noAttribute.wav,ToyCar,section_00,source,normal,0.0811784317096074,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0099_noAttribute.wav,ToyCar,section_00,source,normal,0.08234884589910506,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0102_noAttribute.wav,ToyCar,section_00,source,normal,0.0830289423465728,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0105_noAttribute.wav,ToyCar,section_00,source,normal,0.08085607985655459,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0108_noAttribute.wav,ToyCar,section_00,source,normal,0.07642098019520437,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0111_noAttribute.wav,ToyCar,section_00,source,normal,0.10164469480514522,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0112_noAttribute.wav,ToyCar,section_00,source,normal,0.09061947216590242,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0113_noAttribute.wav,ToyCar,section_00,source,normal,0.09645760059356688,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0114_noAttribute.wav,ToyCar,section_00,source,normal,0.07655438780784603,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0115_noAttribute.wav,ToyCar,section_00,source,normal,0.09248888492584227,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0125_noAttribute.wav,ToyCar,section_00,source,normal,0.09549041837453838,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0135_noAttribute.wav,ToyCar,section_00,source,normal,0.09080571929613741,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0136_noAttribute.wav,ToyCar,section_00,source,normal,0.07995845129092528,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0137_noAttribute.wav,ToyCar,section_00,source,normal,0.08355266849199927,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0150_noAttribute.wav,ToyCar,section_00,source,normal,0.09783836950858431,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0156_noAttribute.wav,ToyCar,section_00,source,normal,0.09431080768505724,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0158_noAttribute.wav,ToyCar,section_00,source,normal,0.09802132596572233,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0159_noAttribute.wav,ToyCar,section_00,source,normal,0.0806535755594571,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0162_noAttribute.wav,ToyCar,section_00,source,normal,0.0888063808282216,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0165_noAttribute.wav,ToyCar,section_00,source,normal,0.09563750276962911,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0168_noAttribute.wav,ToyCar,section_00,source,normal,0.09148876120646791,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0173_noAttribute.wav,ToyCar,section_00,source,normal,0.085491731762886,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0179_noAttribute.wav,ToyCar,section_00,source,normal,0.0830653881033261,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0181_noAttribute.wav,ToyCar,section_00,source,normal,0.08952875683705008,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_source_test_normal_0195_noAttribute.wav,ToyCar,section_00,source,normal,0.09154164791107174,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0005_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06660412872831023,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0012_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06582097585002578,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0014_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07287075122197466,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0015_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06712130953868227,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0018_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07235041260719297,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0025_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07686939090490337,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0029_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07641046494245524,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0031_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06855486830075577,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0038_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07192237923542653,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0040_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06956135729948677,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0046_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0665849012633164,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0052_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07980966071287783,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0053_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07649154961109156,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0054_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0743745788931846,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0056_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0656660286088784,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0058_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0722015152374903,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0062_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07014365494251246,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0063_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06475866461793577,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0066_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07191949337720867,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0069_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0660250509778658,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0072_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06772806743780767,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0073_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07494112352530156,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0076_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06756113717953356,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0080_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07070958862702047,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0092_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07122242450714107,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0109_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06410226846734678,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0110_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07024359951416646,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0116_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0679631965855757,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0119_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06859767933686571,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0127_noAttribute.wav,ToyCar,section_00,target,anomaly,0.08976777642965313,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0129_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0745059748490651,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0130_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0699788406491279,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0132_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06501236061255129,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0134_noAttribute.wav,ToyCar,section_00,target,anomaly,0.080068826675415,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0141_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07150343557198839,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0142_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0728612666328748,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0148_noAttribute.wav,ToyCar,section_00,target,anomaly,0.0648058491448561,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0153_noAttribute.wav,ToyCar,section_00,target,anomaly,0.06873896221319833,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
ToyCar/test/section_00_target_test_anomaly_0154_noAttribute.wav,ToyCar,section_00,target,anomaly,0.07570926348368323,mvp_a02_care_multiview_three_seed_ensemble,server02_phase5_replication_20260813T043315Z
